Episode,Reward,Steps,Reason,Time
309,-31.39,12,FALL,08:15:35
310,381.19,68,FALL,08:15:43
311,898.22,140,FALL,08:15:54
312,76.65,27,FALL,08:15:59
313,271.96,54,FALL,08:16:06
314,1423.26,214,FALL,08:16:21
315,1077.17,164,FALL,08:16:34
316,95.85,30,FALL,08:16:40
317,881.18,137,FALL,08:16:51
318,2816.45,404,FALL,08:17:16
319,3035.70,435,FALL,08:17:42
320,1652.66,243,FALL,08:17:58
321,1524.11,225,FALL,08:18:13
322,353.21,64,FALL,08:18:21
323,1849.14,267,FALL,08:18:39
324,1539.92,226,FALL,08:18:54
325,-66.62,6,FALL,08:18:58
326,1635.65,241,FALL,08:19:15
327,1319.93,198,FALL,08:19:29
328,1518.55,224,FALL,08:19:45
329,4200.94,591,FALL,08:20:20
330,1225.71,184,FALL,08:20:33
331,1885.52,274,FALL,08:20:51
332,4711.15,658,FALL,08:21:29
333,803.99,126,FALL,08:21:39
334,1121.60,170,FALL,08:21:52
335,1696.47,247,FALL,08:22:09
336,1607.83,234,FALL,08:22:25
337,1446.18,212,FALL,08:22:40
338,480.92,81,FALL,08:22:48
339,1693.60,245,FALL,08:23:05
340,2691.52,383,FALL,08:23:29
341,111.86,30,FALL,08:23:34
342,4934.52,692,FALL,08:24:14
343,2889.70,409,FALL,08:24:38
344,528.05,88,FALL,08:24:47
345,1521.06,224,FALL,08:25:03
346,-35.60,11,FALL,08:25:07
347,1343.00,200,FALL,08:25:21
348,1632.29,237,FALL,08:25:37
349,3129.11,440,FALL,08:26:03
350,1823.27,265,FALL,08:26:20
351,955.49,147,FALL,08:26:32
352,-54.94,9,FALL,08:26:36
353,1918.49,278,FALL,08:26:54
354,2813.55,397,FALL,08:27:17
355,1759.93,254,FALL,08:27:34
356,1561.53,227,FALL,08:27:50
357,529.59,88,FALL,08:27:59
358,1332.29,198,FALL,08:28:13
359,1723.78,251,FALL,08:28:29
360,52.99,23,FALL,08:28:34
361,1422.11,208,FALL,08:28:48
362,699.47,112,FALL,08:28:58
363,2928.30,411,FALL,08:29:22
364,1703.09,247,FALL,08:29:38
365,2708.10,383,FALL,08:30:01
366,2824.19,400,FALL,08:30:25
367,6424.22,894,FALL,08:31:13
368,1658.69,240,FALL,08:31:30
369,4585.00,642,FALL,08:32:06
370,4592.09,644,FALL,08:32:42
371,1338.62,198,FALL,08:32:57
372,1753.96,255,FALL,08:33:13
373,1950.50,283,FALL,08:33:30
374,745.08,119,FALL,08:33:40
375,2969.29,419,FALL,08:34:04
376,1428.84,208,FALL,08:34:18
377,1318.08,196,FALL,08:34:30
378,1264.04,188,FALL,08:34:43
379,1435.86,209,FALL,08:34:57
380,426.80,75,FALL,08:35:05
381,3110.44,437,FALL,08:35:28
382,1387.79,202,FALL,08:35:42
383,1352.68,199,FALL,08:35:55
384,1719.34,249,FALL,08:36:09
385,1801.92,260,FALL,08:36:25
386,1490.56,217,FALL,08:36:40
387,1679.62,246,FALL,08:36:54
388,1331.87,195,FALL,08:37:07
389,69.75,26,FALL,08:37:12
390,1629.31,238,FALL,08:37:27
391,1663.50,239,FALL,08:37:42
392,1421.69,208,FALL,08:37:56
393,1609.99,234,FALL,08:38:10
394,4202.45,588,FALL,08:38:40
395,1835.87,265,FALL,08:38:57
396,1301.85,191,FALL,12:42:06
397,1502.12,219,FALL,12:42:21
398,3390.23,476,FALL,12:42:48
399,1399.59,205,FALL,12:43:01
400,1714.66,248,FALL,12:43:16
401,1579.14,228,FALL,12:43:31
402,1403.36,205,FALL,12:43:45
403,2756.70,387,FALL,12:44:07
404,3211.94,448,FALL,12:44:32
405,1416.18,206,FALL,12:44:46
406,1812.92,262,FALL,12:45:03
407,1300.69,189,FALL,12:45:17
408,2817.09,395,FALL,12:45:40
409,1608.17,233,FALL,12:45:56
410,1404.57,204,FALL,12:46:10
411,1348.48,196,FALL,12:46:22
412,1336.05,195,FALL,12:46:36
413,3928.89,548,FALL,12:47:07
414,1458.48,211,FALL,12:47:21
415,1724.89,247,FALL,12:47:36
416,1385.21,202,FALL,12:47:50
417,3090.14,436,FALL,12:48:16
418,922.58,140,FALL,12:48:25
419,1600.01,232,FALL,12:48:40
420,1474.71,215,FALL,12:48:54
421,1442.17,212,FALL,12:49:08
422,3177.66,446,FALL,12:49:33
423,1880.58,270,FALL,12:49:50
424,2956.70,414,FALL,12:50:14
425,1473.23,216,FALL,12:50:28
426,1592.78,229,FALL,12:50:42
427,2962.23,414,FALL,12:51:07
428,1540.56,224,FALL,12:51:21
429,1760.05,252,FALL,12:51:37
430,1803.72,259,FALL,12:51:53
431,1299.00,190,FALL,12:52:06
432,1819.58,260,FALL,12:52:22
433,1358.67,198,FALL,12:52:35
434,1298.62,190,FALL,12:52:47
435,541.44,89,FALL,12:52:54
436,1481.43,214,FALL,12:53:08
437,2623.78,368,FALL,12:53:29
438,2057.89,293,FALL,12:53:46
439,2971.65,416,FALL,12:54:09
440,2825.19,395,FALL,12:54:32
441,1371.26,198,FALL,12:54:45
442,1680.92,241,FALL,12:55:00
443,1927.32,276,FALL,12:55:16
444,1572.87,227,FALL,12:55:31
445,1931.73,273,FALL,12:55:47
446,1457.68,211,FALL,12:56:01
447,4245.60,586,FALL,12:56:32
448,2639.95,369,FALL,12:56:53
449,3484.25,482,FALL,12:57:19
450,1631.33,233,FALL,12:57:33
451,1387.75,203,FALL,12:57:47
452,3056.57,425,FALL,12:58:11
453,1764.20,251,FALL,12:58:27
454,1703.23,246,FALL,12:58:42
455,1687.14,242,FALL,12:58:56
456,1818.23,261,FALL,12:59:13
457,1606.00,231,FALL,12:59:28
458,3121.20,435,FALL,12:59:52
459,1548.70,224,FALL,13:00:06
460,1346.75,196,FALL,13:00:19
461,1332.91,195,FALL,13:00:32
462,3474.18,480,FALL,13:00:58
463,1909.96,271,FALL,13:01:14
464,1686.56,241,FALL,13:01:28
465,1702.24,243,FALL,13:01:43
466,1820.74,257,FALL,13:01:59
467,2764.30,385,FALL,13:02:20
468,1638.76,234,FALL,13:02:34
469,4565.75,629,FALL,13:03:07
470,1585.79,227,FALL,13:03:22
471,846.15,129,FALL,13:03:32
472,1499.27,217,FALL,13:03:46
473,4252.90,584,FALL,13:04:17
474,1429.46,207,FALL,13:04:31
475,3422.94,477,FALL,13:04:57
476,1465.65,212,FALL,13:05:11
477,1752.58,250,FALL,13:05:26
478,800.88,123,FALL,13:05:36
479,3097.03,429,FALL,13:05:59
480,1928.36,274,FALL,13:06:16
481,567.31,92,FALL,13:06:24
482,1900.96,267,FALL,13:06:39
483,1831.61,259,FALL,13:06:54
484,6584.25,897,FALL,13:07:40
485,1803.00,256,FALL,13:07:55
486,1672.48,240,FALL,13:08:11
487,1987.30,282,FALL,13:08:27
488,1673.00,238,FALL,13:08:42
489,5702.16,780,FALL,13:09:22
490,1498.90,214,FALL,13:09:35
491,1555.91,223,FALL,13:09:49
492,1442.06,209,FALL,13:10:03
493,1548.52,222,FALL,13:10:17
494,640.43,101,FALL,13:10:25
495,3042.28,423,FALL,13:10:49
496,1390.51,202,FALL,13:11:01
497,4307.58,591,FALL,13:11:33
498,1574.03,226,FALL,13:11:46
499,1680.54,241,FALL,13:12:01
500,1709.15,244,FALL,13:12:16
501,1586.12,226,FALL,13:12:31
502,1411.91,203,FALL,13:12:43
503,1819.77,256,FALL,13:12:58
504,1504.92,215,FALL,13:13:12
505,1683.28,241,FALL,13:13:27
506,4311.21,593,FALL,13:13:58
507,3252.74,451,FALL,13:14:22
508,678.09,105,FALL,13:14:30
509,1920.08,272,FALL,13:14:46
510,1965.52,277,FALL,13:15:03
511,1839.20,261,FALL,13:15:18
512,1555.43,222,FALL,13:15:32
513,3126.14,432,FALL,13:15:55
514,1891.77,269,FALL,13:16:11
515,1766.54,250,FALL,13:16:25
516,1738.70,247,FALL,13:16:40
517,2791.67,391,FALL,13:17:02
518,2845.54,394,FALL,13:17:23
519,3097.54,429,FALL,13:17:45
520,3270.46,451,FALL,13:18:09
521,1618.43,231,FALL,13:18:23
522,4809.83,661,FALL,13:18:57
523,1427.17,207,FALL,13:19:10
524,1385.12,200,FALL,13:19:23
525,999.20,148,FALL,13:19:33
526,2691.59,373,FALL,13:19:54
527,715.55,112,FALL,13:20:03
528,1779.15,253,FALL,13:20:18
529,3113.45,429,FALL,13:20:40
530,1641.96,233,FALL,13:20:54
531,1193.22,173,FALL,13:21:06
532,3627.48,499,FALL,13:21:31
533,3121.32,431,FALL,13:21:54
534,1844.00,261,FALL,13:22:10
535,1790.94,255,FALL,13:22:26
536,2174.02,304,FALL,13:22:43
537,1741.86,248,FALL,13:22:58
538,3314.93,455,FALL,13:23:22
539,1765.84,251,FALL,13:23:37
540,1793.69,253,FALL,13:23:51
541,1152.59,168,FALL,13:24:03
542,1554.01,221,FALL,13:24:17
543,1497.04,214,FALL,13:24:30
544,2997.64,414,FALL,13:24:54
545,1821.09,258,FALL,13:25:09
546,1592.67,226,FALL,13:25:23
547,1461.11,209,FALL,13:25:36
548,1561.53,222,FALL,13:25:49
549,3242.82,446,FALL,13:26:13
550,2787.71,386,FALL,13:26:34
551,1592.22,227,FALL,13:26:48
552,3273.01,451,FALL,13:27:12
553,1481.28,211,FALL,13:27:25
554,3229.22,444,FALL,13:27:49
555,2664.27,371,FALL,13:28:10
556,1388.37,200,FALL,13:28:23
557,1420.53,203,FALL,13:28:36
558,3030.42,417,FALL,13:28:57
559,1845.48,260,FALL,13:29:14
560,1821.10,259,FALL,13:29:29
561,3293.06,452,FALL,13:29:53
562,1922.48,272,FALL,13:30:10
563,1558.42,223,FALL,13:30:24
564,2873.22,396,FALL,13:30:47
565,3231.50,444,FALL,13:31:10
566,1502.23,215,FALL,13:31:24
567,1503.46,214,FALL,13:31:36
568,1832.49,258,FALL,13:31:52
569,3206.31,442,FALL,13:32:16
570,4687.72,638,FALL,13:32:49
571,1476.13,212,FALL,13:33:02
572,2829.07,391,FALL,13:33:23
573,2829.94,390,FALL,13:33:44
574,1782.47,251,FALL,13:33:59
575,1593.06,226,FALL,13:34:13
576,1505.08,215,FALL,13:34:27
577,1412.18,202,FALL,13:34:40
578,3043.20,418,FALL,13:35:02
579,3219.50,443,FALL,13:35:26
580,1283.02,186,FALL,13:35:38
581,1585.80,226,FALL,13:35:53
582,4851.76,660,FALL,13:36:27
583,3263.16,446,FALL,13:36:51
584,1452.93,208,FALL,13:37:04
585,1640.23,233,FALL,13:37:18
586,1269.86,183,FALL,13:37:30
587,1786.38,253,FALL,13:37:46
588,995.08,148,FALL,13:37:56
589,3231.52,444,FALL,13:38:19
590,1531.30,219,FALL,13:38:33
591,1436.59,206,FALL,13:38:47
592,3361.56,461,FALL,13:39:11
593,1392.93,200,FALL,13:39:24
594,1662.46,235,FALL,13:39:39
595,3236.66,446,FALL,13:40:03
596,2734.54,378,FALL,13:40:23
597,1785.18,253,FALL,13:40:39
598,4781.05,649,FALL,13:41:12
599,1742.48,246,FALL,13:41:27
600,3254.63,447,FALL,13:41:51
601,3959.39,541,FALL,13:42:18
602,1167.58,171,FALL,13:42:29
603,6123.06,828,FALL,13:43:10
604,2654.91,367,FALL,13:43:30
605,1722.13,242,FALL,13:43:45
606,2749.82,377,FALL,13:44:05
607,2225.10,310,FALL,13:44:23
608,4519.22,612,FALL,13:44:54
609,1517.80,217,FALL,13:45:08
610,14079.02,1878,FALL,13:46:38
611,3076.37,422,FALL,13:46:59
612,3468.63,476,FALL,13:47:25
613,1653.22,234,FALL,13:47:39
614,4295.30,584,FALL,13:48:10
615,217.49,44,FALL,13:48:16
616,1480.98,210,FALL,13:48:29
617,6217.07,838,FALL,13:49:10
618,1596.57,227,FALL,13:49:25
619,1792.24,252,FALL,13:49:40
620,3463.68,473,FALL,13:50:06
621,7318.10,984,FALL,13:50:54
622,1880.91,263,FALL,13:51:09
623,4487.45,609,FALL,13:51:41
624,1643.99,232,FALL,13:51:55
625,4832.59,654,FALL,13:52:28
626,8941.67,1196,FALL,13:53:27
627,1735.67,245,FALL,13:53:42
628,4565.15,618,FALL,13:54:14
629,3103.45,426,FALL,13:54:38
630,8932.95,1196,FALL,13:55:36
631,1674.77,236,FALL,13:55:51
632,1676.96,237,FALL,13:56:06
633,1431.93,204,FALL,13:56:19
634,1412.23,202,FALL,13:56:32
635,3124.36,428,FALL,13:56:55
636,5967.79,804,FALL,13:57:36
637,4331.18,589,FALL,13:58:06
638,3431.48,469,FALL,13:58:32
639,3356.38,458,FALL,13:58:57
640,1644.42,232,FALL,13:59:11
641,3115.00,428,FALL,13:59:34
642,3384.28,460,FALL,13:59:59
643,7674.58,1028,FALL,14:00:50
644,1784.89,251,FALL,14:01:05
645,6019.22,809,FALL,14:01:46
646,1700.97,239,FALL,14:02:00
647,1739.57,245,FALL,14:02:16
648,1924.93,271,FALL,14:02:32
649,5547.75,746,FALL,14:03:09
650,2620.20,361,FALL,14:03:29
651,4205.07,569,FALL,14:03:59
652,2947.55,408,FALL,14:04:22
653,1516.81,215,FALL,14:04:36
654,1447.06,206,FALL,14:04:50
655,9195.35,1229,FALL,14:05:50
656,1183.77,170,FALL,14:06:01
657,6150.27,826,FALL,14:06:43
658,9006.13,1203,FALL,14:07:42
659,3946.58,536,FALL,14:08:11
660,4326.96,586,FALL,14:08:42
661,7125.22,951,FALL,14:09:30
662,4525.24,612,FALL,14:10:02
663,12008.59,1595,FALL,14:11:19
664,6220.92,838,FALL,14:12:00
665,48278.46,6386,FALL,14:17:01
666,4948.51,668,FALL,14:17:37
667,5313.12,714,FALL,14:18:13
668,1626.53,229,FALL,14:18:28
669,6987.90,936,FALL,14:19:15
670,1407.05,200,FALL,14:19:28
671,1429.75,203,FALL,14:19:41
672,10596.61,1412,FALL,14:20:51
673,7704.84,1032,FALL,14:21:43
674,8906.05,1187,FALL,14:22:42
675,20469.35,2712,FALL,14:24:54
676,4545.85,616,FALL,14:25:26
677,14030.18,1863,FALL,14:26:56
678,7578.93,1011,FALL,14:27:46
679,2629.17,361,FALL,14:28:06
680,1814.49,255,FALL,14:28:22
681,10515.84,1396,FALL,14:29:31
682,17921.54,2368,FALL,14:31:24
683,15257.95,2020,FALL,14:33:02
684,13324.59,1765,FALL,14:34:29
685,29043.87,3839,FALL,14:37:30
686,8925.28,1189,FALL,14:38:28
687,37603.47,4957,FALL,14:42:20
688,1376.84,197,FALL,14:42:33
689,76003.40,9999,TIME_LIMIT,14:50:13
690,68753.44,9070,FALL,14:57:13
691,76074.61,9999,TIME_LIMIT,15:04:51
692,69060.97,9100,FALL,15:11:50
693,76015.57,9999,TIME_LIMIT,15:19:33
694,76026.31,9999,TIME_LIMIT,15:27:20
695,76154.91,9999,TIME_LIMIT,15:35:08
696,48071.26,6328,FALL,15:40:03
697,76135.36,9999,TIME_LIMIT,15:47:51
698,5514.77,740,FALL,15:48:29
699,61509.64,8103,FALL,15:54:46
700,76091.04,9999,TIME_LIMIT,16:02:32
701,34867.11,4593,FALL,16:06:05
702,31541.22,4167,FALL,16:09:21
703,50366.33,6630,FALL,16:14:26
704,23116.93,3055,FALL,16:16:51
705,54765.65,7205,FALL,16:22:21
706,52385.69,6918,FALL,16:27:46
707,53366.16,7050,FALL,16:33:19
708,29186.02,3841,FALL,16:36:16
709,76159.05,9999,TIME_LIMIT,16:43:50
710,76305.67,9999,TIME_LIMIT,16:51:20
711,76306.92,9999,TIME_LIMIT,16:59:02
712,76408.78,9999,TIME_LIMIT,17:06:50
713,76346.05,9999,TIME_LIMIT,17:14:32
714,76454.24,9999,TIME_LIMIT,17:22:13
715,67626.70,8864,FALL,17:29:02
716,76473.93,9999,TIME_LIMIT,17:36:43
717,27505.69,3609,FALL,17:39:32
718,76572.52,9999,TIME_LIMIT,17:46:57
719,76584.64,9999,TIME_LIMIT,17:54:17
720,76578.40,9999,TIME_LIMIT,18:01:42
721,76731.82,9999,TIME_LIMIT,18:09:04
722,76806.84,9999,TIME_LIMIT,18:16:29
723,29166.67,3816,FALL,18:19:21
724,76753.17,9999,TIME_LIMIT,18:26:45
725,76693.43,9999,TIME_LIMIT,18:34:13
726,76676.14,9999,TIME_LIMIT,18:41:36
727,76640.14,9999,TIME_LIMIT,18:48:59
728,76649.63,9999,TIME_LIMIT,18:56:27
729,30902.49,4047,FALL,18:59:30
730,76465.16,9999,TIME_LIMIT,19:06:58
731,76608.32,9999,TIME_LIMIT,19:14:28
732,76676.82,9999,TIME_LIMIT,19:22:03
733,73494.95,9606,FALL,19:29:17
